listing_id;available;count
36821056;f;159
36821056;t;206
36824667;f;365
36825489;f;357
36825489;t;8
36825895;f;358
36825895;t;7
36828236;f;85
36828236;t;280
36828445;f;365
36828567;f;365
36829748;f;365
36835249;f;365
36849604;f;365
36856175;f;365
36858082;f;365
36861325;f;365
36863216;f;365
36863220;f;365
36865363;f;181
36865363;t;184
36865545;f;173
36865545;t;192
36867953;f;1
36867953;t;364
36868920;f;2
36868920;t;363
36869162;f;158
36869162;t;207
36869704;f;358
36869704;t;7
36872823;f;365
36875892;f;365
36877030;f;365
36881796;f;350
36881796;t;15
36891607;f;365
36898170;f;314
36898170;t;51
36900311;f;215
36900311;t;150
36900570;f;365
36902088;f;276
36902088;t;89
36903803;f;365
36924644;f;365
36927292;f;365
36928848;f;177
36928848;t;188
36932690;f;365
36938081;f;365
36953210;f;282
36953210;t;83
36954318;f;328
36954318;t;37
36960971;f;198
36960971;t;167
36961252;f;364
36961252;t;1
36963072;f;365
36967525;f;365
36968728;f;365
36970315;f;365
36971048;f;365
36972460;f;365
36973199;f;365
36976624;f;365
36992407;f;365
36994493;f;365
36996769;f;205
36996769;t;160
36997620;f;365
36997955;f;365
36998838;f;365
37004773;f;365
37006510;f;365
37008649;f;365
37014009;f;365
37014677;f;275
37014677;t;90
37048856;f;365
37051470;f;365
37054734;f;365
37075033;f;365
37078231;f;186
37078231;t;179
37079603;f;365
37083952;f;365
37085081;f;356
37085081;t;9
37087542;f;14
37087542;t;351
37088535;f;365
37098620;f;23
37098620;t;342
37098880;f;199
37098880;t;166
37101394;f;365
37104209;f;365
37107682;f;365
37108755;f;365
37113944;f;365
37122415;f;365
37123310;f;365
37123483;f;338
37123483;t;27
37135458;f;365
37136323;f;365
37137406;f;356
37137406;t;9
37140174;f;354
37140174;t;11
37141723;f;365
37142036;f;184
37142036;t;181
37146146;f;365
37147938;t;365
37149032;t;365
37150972;f;4
37150972;t;361
37152088;f;365
37161821;f;365
37162257;t;365
37169148;f;365
37179766;f;365
37179934;f;365
37197565;f;365
37201961;f;365
37202097;f;365
37203888;f;365
37203990;f;365
37205427;f;295
37205427;t;70
37210442;f;192
37210442;t;173
37211717;f;365
37212122;f;276
37212122;t;89
37212177;f;133
37212177;t;232
37222991;f;329
37222991;t;36
37234056;f;365
37240501;f;365
37246827;f;365
37247359;f;365
37248024;f;275
37248024;t;90
37248039;f;365
37248602;f;365
37250235;f;365
37250602;f;365
37262253;f;353
37262253;t;12
37274066;f;365
37284551;f;365
37288436;f;365
37288826;f;365
37290247;f;1
37290247;t;364
37305722;f;300
37305722;t;65
37307035;f;365
37314838;f;365
37318497;f;355
37318497;t;10
37320015;f;313
37320015;t;52
37324008;f;365
37326878;f;314
37326878;t;51
37328419;f;39
37328419;t;326
37343840;f;365
37344101;f;334
37344101;t;31
37345832;f;365
37348417;f;276
37348417;t;89
37348690;f;365
37358259;f;365
37358687;f;365
37359059;f;344
37359059;t;21
37360248;f;365
37364520;f;365
37377149;f;365
37378443;f;334
37378443;t;31
37379891;f;365
37386447;f;26
37386447;t;339
37396360;f;336
37396360;t;29
37411450;f;365
37421757;f;365
37441629;f;365
37446148;f;365
37451508;f;365
37452579;f;365
37455085;f;365
37456288;f;365
37475850;f;365
37478125;f;170
37478125;t;195
37478376;f;365
37480529;f;365
37487551;f;365
37491670;f;365
37491799;f;365
37493009;f;365
37493472;f;361
37493472;t;4
37493556;f;337
37493556;t;28
37507709;f;365
37510618;f;363
37510618;t;2
37515804;f;315
37515804;t;50
37517388;f;365
37517520;f;365
37522661;f;365
37526165;f;365
37528056;f;351
37528056;t;14
37528179;f;365
37546623;t;365
37552652;f;365
37554677;f;330
37554677;t;35
37561839;f;365
37563059;f;365
37566934;f;275
37566934;t;90
37576592;f;23
37576592;t;342
37577632;f;365
37577679;f;365
37581675;f;365
37584420;f;55
37584420;t;310
37584917;f;365
37585995;f;165
37585995;t;200
37590988;f;192
37590988;t;173
37591658;f;365
37595210;f;365
37595681;f;355
37595681;t;10
37614789;f;365
37642928;f;96
37642928;t;269
37643572;f;365
37645132;f;298
37645132;t;67
37655520;f;365
37659717;f;365
37667289;f;365
37667558;f;252
37667558;t;113
37670034;f;159
37670034;t;206
37672162;f;365
37679076;f;187
37679076;t;178
37680552;f;365
37694933;f;365
37695925;f;365
37697877;f;275
37697877;t;90
37703830;f;365
37708082;f;365
37711419;f;365
37716092;t;365
37732527;f;225
37732527;t;140
37737547;f;365
37742085;f;365
37743401;f;365
37759902;f;365
37762974;f;365
37766292;f;276
37766292;t;89
37773815;f;274
37773815;t;91
37773836;f;365
37778435;f;307
37778435;t;58
37791319;f;351
37791319;t;14
37797411;f;205
37797411;t;160
37798543;f;365
37799561;f;295
37799561;t;70
37803291;f;192
37803291;t;173
37804394;f;188
37804394;t;177
37805480;f;187
37805480;t;178
37806154;f;349
37806154;t;16
37818321;f;365
37819327;f;188
37819327;t;177
37821779;f;365
37826356;f;365
37834161;f;365
37847870;f;365
37848451;f;365
37851752;f;365
37853184;f;365
37854284;f;365
37866422;f;365
37869132;f;327
37869132;t;38
37870238;f;365
37870913;t;365
37875476;f;360
37875476;t;5
37875815;f;365
37876177;f;365
37876962;f;365
37878360;f;365
37883269;f;335
37883269;t;30
37884989;f;277
37884989;t;88
37892647;f;365
37901569;f;1
37901569;t;364
37906018;f;25
37906018;t;340
37924406;f;365
37925940;f;365
37926858;f;365
37927536;f;187
37927536;t;178
37937149;f;365
37938159;f;365
37955239;f;365
37957530;f;365
37961440;f;365
37962428;f;365
37963224;f;365
37964946;f;365
37967849;f;256
37967849;t;109
37977698;f;365
37982130;f;365
37986740;f;365
37989825;f;365
37995064;f;365
38012744;f;365
38012872;f;365
38014509;f;365
38016372;f;365
38022495;f;275
38022495;t;90
38032197;f;327
38032197;t;38
38033435;f;365
38035868;f;274
38035868;t;91
38035987;f;285
38035987;t;80
38055121;f;365
38055653;f;365
38056203;f;365
38056984;f;306
38056984;t;59
38063046;f;275
38063046;t;90
38068955;t;365
38082061;f;214
38082061;t;151
38091248;f;341
38091248;t;24
38094395;f;365
38096166;f;365
38098634;t;365
38098837;f;365
38112004;f;44
38112004;t;321
38113055;f;360
38113055;t;5
38118914;f;365
38120389;f;365
38121634;f;365
38121875;f;365
38141656;f;362
38141656;t;3
38148216;f;365
38148450;f;365
38151075;f;365
38154421;f;3
38154421;t;362
38155450;f;365
38160039;f;365
38160285;f;90
38160285;t;275
38169577;f;352
38169577;t;13
38169856;f;365
38170545;f;4
38170545;t;361
38170667;f;365
38170726;t;365
38170899;f;24
38170899;t;341
38173937;f;365
38182173;f;308
38182173;t;57
38198589;f;365
38207858;f;330
38207858;t;35
38210548;f;365
38214466;f;9
38214466;t;356
38214492;f;324
38214492;t;41
38221530;f;7
38221530;t;358
38222955;f;365
38240482;f;365
38259020;f;365
38260444;f;98
38260444;t;267
38272583;f;365
38277051;f;365
38277438;f;365
38278551;f;71
38278551;t;294
38280491;f;365
38288699;f;365
38289969;f;115
38289969;t;250
38303702;f;2
38303702;t;363
38306479;f;2
38306479;t;363
38307889;f;254
38307889;t;111
38319415;f;365
38323470;f;365
38324312;f;365
38337368;f;318
38337368;t;47
38339409;f;364
38339409;t;1
38339642;f;365
38339700;f;362
38339700;t;3
38343917;f;365
38345970;f;365
38349558;f;7
38349558;t;358
38352855;f;365
38370765;f;300
38370765;t;65
38371742;f;365
38373588;f;282
38373588;t;83
38377537;f;365
38381341;f;365
38382746;f;365
38384573;f;365
38396764;f;365
38400670;f;365
38417080;f;365
38422948;f;365
38425685;f;6
38425685;t;359
38427065;f;365
38449685;f;365
38452521;f;20
38452521;t;345
38453110;f;189
38453110;t;176
38455147;f;365
38455787;f;365
38455985;f;275
38455985;t;90
38457365;f;365
38457953;f;365
38459144;f;365
38471546;t;365
38479737;f;365
38479942;f;365
38484240;f;229
38484240;t;136
38485099;f;365
38486013;f;365
38506045;f;365
38510902;f;365
38517539;f;298
38517539;t;67
38519582;f;28
38519582;t;337
38530763;f;361
38530763;t;4
38535377;f;250
38535377;t;115
38536192;f;300
38536192;t;65
38537935;f;357
38537935;t;8
38538410;f;365
38538821;f;365
38547079;f;115
38547079;t;250
38560237;f;365
38562331;f;186
38562331;t;179
38565275;f;228
38565275;t;137
38565298;f;365
38569060;f;365
38576040;f;195
38576040;t;170
38591607;f;228
38591607;t;137
38592566;f;365
38592742;f;158
38592742;t;207
38594769;f;277
38594769;t;88
38594896;f;365
38600324;f;365
38603994;f;276
38603994;t;89
38612673;f;365
38613269;f;365
38613506;f;209
38613506;t;156
38613858;f;186
38613858;t;179
38614629;f;365
38618765;f;365
38619872;f;365
38623459;f;281
38623459;t;84
38631142;f;365
38631602;f;342
38631602;t;23
38632216;f;365
38632285;f;365
38632941;f;347
38632941;t;18
38634976;f;353
38634976;t;12
38651571;f;365
38654338;f;365
38663393;f;285
38663393;t;80
38664615;f;308
38664615;t;57
38665022;f;296
38665022;t;69
38666403;f;365
38667155;f;365
38668043;f;327
38668043;t;38
38668213;f;365
38674538;f;365
38684157;f;365
38688560;f;329
38688560;t;36
38692187;f;365
38694596;f;365
38697342;f;365
38697600;f;365
38698484;f;365
38698905;f;365
38710873;f;365
38711070;f;221
38711070;t;144
38715565;f;365
38718508;f;365
38722958;f;365
38726173;f;134
38726173;t;232
38744236;f;365
38744340;f;365
38745397;f;191
38745397;t;174
38754676;f;186
38754676;t;179
38754914;f;188
38754914;t;177
38767966;f;365
38774989;f;365
38787975;f;365
38789933;f;365
38790933;f;365
38808011;f;354
38808011;t;11
38810136;t;365
38817441;f;354
38817441;t;11
38819314;f;365
38819542;f;365
38819603;f;266
38819603;t;99
38833821;f;340
38833821;t;25
38835232;f;362
38835232;t;3
38838919;f;365
38839129;f;365
38841934;f;365
38843863;f;365
38844277;f;365
38845107;f;365
38846909;f;365
38848878;f;365
38861535;f;95
38861535;t;270
38862265;f;364
38862265;t;1
38869887;f;319
38869887;t;46
38872005;f;365
38872272;f;365
38873817;f;365
38874720;f;28
38874720;t;337
38884554;f;365
38885158;f;365
38885162;f;276
38885162;t;89
38886433;f;365
38887993;f;53
38887993;t;312
38888076;f;365
38888416;f;365
38894386;f;3
38894386;t;362
38900036;f;365
38900305;f;365
38901758;f;365
38903493;f;303
38903493;t;62
38923693;f;365
38928263;f;115
38928263;t;250
38932703;f;325
38932703;t;40
38964664;f;365
38967864;f;283
38967864;t;82
38968980;f;365
38971714;f;365
38977812;f;9
38977812;t;356
38977825;f;186
38977825;t;179
38978828;f;13
38978828;t;352
38982540;f;272
38982540;t;93
38987571;f;365
38989121;f;365
38989979;f;298
38989979;t;67
38991335;f;360
38991335;t;5
38993593;f;365
38993867;f;365
39000527;f;365
39003650;f;365
39012820;f;339
39012820;t;26
39013944;f;365
39022530;f;126
39022530;t;240
39023885;f;338
39023885;t;27
39026433;f;365
39026851;f;235
39026851;t;130
39027518;f;365
39028077;f;156
39028077;t;209
39040034;f;297
39040034;t;68
39040826;f;208
39040826;t;157
39042820;f;365
39044613;f;365
39050754;f;365
39055506;f;258
39055506;t;107
39055914;f;358
39055914;t;7
39059211;f;365
39059213;f;365
39066879;f;365
39068694;f;365
39072906;f;359
39072906;t;6
39074580;f;276
39074580;t;89
39076533;f;365
39079814;f;205
39079814;t;161
39083374;f;365
39083924;f;365
39084258;f;229
39084258;t;136
39085201;f;365
39085563;t;365
39085747;f;345
39085747;t;20
39096717;f;352
39096717;t;13
39108383;f;362
39108383;t;3
39124325;f;365
39143510;f;365
39143794;f;365
39149225;f;365
39150323;f;365
39153191;f;365
39162588;f;184
39162588;t;181
39165981;f;365
39167109;f;298
39167109;t;67
39168555;f;249
39168555;t;116
39172510;f;365
39173597;f;365
39184891;f;275
39184891;t;90
39186147;f;365
39194258;f;276
39194258;t;89
39197404;f;365
39199687;f;300
39199687;t;65
39204180;f;365
39209469;f;365
39213500;f;277
39213500;t;88
39215287;f;259
39215287;t;106
39216338;f;365
39222095;f;365
39225188;f;200
39225188;t;165
39227372;f;365
39240119;f;353
39240119;t;12
39247285;f;365
39250366;t;365
39250970;f;365
39252236;f;365
39256004;f;365
39265594;f;365
39265601;f;365
39267402;f;340
39267402;t;25
39268064;f;365
39268139;f;105
39268139;t;260
39268141;t;365
39268145;f;4
39268145;t;361
39268481;f;328
39268481;t;37
39269463;f;365
39275166;f;365
39282930;f;365
39282983;f;365
39284683;f;365
39288199;f;344
39288199;t;21
39288370;f;365
39295517;f;365
39299321;f;365
39300014;f;365
39304988;f;365
39306974;f;365
39308217;f;365
39310959;f;365
39311473;f;365
39313151;f;329
39313151;t;36
39326738;f;365
39327508;f;365
39327785;f;365
39328397;f;365
39328528;f;360
39328528;t;5
39333226;f;365
39333792;f;17
39333792;t;348
39334821;f;365
39337655;f;365
39338139;f;365
39349617;t;365
39350890;f;365
39351741;f;300
39351741;t;65
39356605;f;365
39361288;f;333
39361288;t;32
39362378;f;365
39362687;f;365
39363042;f;209
39363042;t;156
39373284;f;365
39375641;f;316
39375641;t;49
39375998;f;192
39375998;t;173
39377872;f;365
39378190;f;365
39381786;f;365
39381845;f;269
39381845;t;96
39382600;f;275
39382600;t;90
39385329;f;365
39388666;f;365
39389957;f;300
39389957;t;65
39392530;f;365
39401306;f;40
39401306;t;325
39406158;f;365
39409242;f;339
39409242;t;26
39415440;f;365
39435147;f;365
39435283;f;365
39437600;f;365
39445095;f;365
39456702;f;365
39459808;f;365
39460116;f;365
39472215;f;260
39472215;t;105
39473196;f;365
39475458;f;187
39475458;t;178
39479932;f;365
39487430;f;207
39487430;t;158
39491674;f;365
39496185;f;365
39497428;f;20
39497428;t;345
39504532;f;116
39504532;t;249
39514447;f;365
39516193;f;365
39517537;f;365
39521045;f;352
39521045;t;13
39524000;f;313
39524000;t;52
39529278;t;365
39529472;f;3
39529472;t;362
39548520;f;365
39552347;f;301
39552347;t;64
39566598;f;365
39567415;f;282
39567415;t;83
39570459;f;365
39570537;f;365
39570823;f;365
39573172;f;365
39575218;f;365
39600402;f;365
39600410;f;365
39600841;f;275
39600841;t;90
39607386;f;296
39607386;t;69
39607421;f;365
39607939;f;365
39619813;f;365
39620718;f;365
39630683;f;300
39630683;t;65
39631953;f;365
39641212;f;365
39642322;f;335
39642322;t;30
39644426;f;275
39644426;t;90
39646056;f;306
39646056;t;59
39657160;f;365
39660249;f;365
39660645;f;270
39660645;t;95
39662852;f;365
39663185;f;365
39663317;f;365
39664481;f;357
39664481;t;8
39665122;f;365
39666620;f;365
39668647;f;187
39668647;t;178
39669557;f;277
39669557;t;88
39670838;f;197
39670838;t;168
39684058;f;266
39684058;t;99
39689246;f;365
39689625;f;365
39692712;f;365
39695287;f;365
39698552;f;365
39708831;f;365
39710965;f;365
39711987;f;320
39711987;t;45
39725240;f;44
39725240;t;321
39737336;f;290
39737336;t;75
39737442;f;276
39737442;t;89
39737928;f;306
39737928;t;59
39739083;f;365
39745510;f;365
39748023;f;348
39748023;t;17
39752904;f;290
39752904;t;75
39765207;f;276
39765207;t;89
39788445;f;300
39788445;t;65
39789159;f;365
39790225;f;365
39795182;f;365
39798157;f;98
39798157;t;267
39798579;f;332
39798579;t;33
39806827;f;365
39809327;f;291
39809327;t;74
39811203;f;28
39811203;t;337
39812473;f;275
39812473;t;90
39813408;f;365
39830008;f;365
39830255;f;330
39830255;t;35
39830817;f;34
39830817;t;331
39832577;f;186
39832577;t;179
39833181;f;365
39833995;f;365
39834162;f;275
39834162;t;90
39834768;f;365
39837244;f;365
39837431;f;275
39837431;t;90
39837550;f;365
39837835;f;365
39838015;f;365
39838348;f;365
39839199;f;365
39841335;f;365
39851143;f;365
39855917;f;179
39855917;t;186
39857579;f;309
39857579;t;56
39878804;f;365
39881245;f;365
39885941;f;362
39885941;t;3
39887261;f;185
39887261;t;180
39888730;f;365
39891194;f;343
39891194;t;22
39892477;f;365
39892795;f;365
39894301;f;219
39894301;t;146
39896329;f;56
39896329;t;309
39896478;f;365
39904405;f;187
39904405;t;178
39906192;f;365
39906233;f;275
39906233;t;90
39914987;f;365
39915244;f;365
39918326;f;111
39918326;t;254
39918442;f;365
39934996;f;365
39936732;f;365
39937823;f;365
39939971;f;365
39956529;f;365
39957137;f;174
39957137;t;191
39957921;f;331
39957921;t;34
39966618;f;365
39969190;f;365
39982218;f;365
39983652;f;320
39983652;t;45
39983899;f;365
39986818;f;365
39987479;f;365
39988977;f;365
39989197;f;1
39989197;t;364
39991320;f;364
39991320;t;1
39992171;f;3
39992171;t;362
39998311;f;365
39999019;f;365
40002260;f;365
40002616;f;365
40004028;f;365
40006649;f;365
40007596;f;365
40008672;f;365
40011630;f;365
40019168;f;239
40019168;t;126
40019813;f;365
40027190;f;365
40032740;f;365
40044862;f;310
40044862;t;55
40048219;f;1
40048219;t;364
40059495;f;23
40059495;t;342
40059726;f;287
40059726;t;78
40073579;f;365
40073990;f;365
40074162;f;276
40074162;t;89
40075476;f;365
40076948;f;186
40076948;t;179
40080702;f;365
40085399;f;365
40100113;f;365
40103243;f;51
40103243;t;314
40104344;f;361
40104344;t;4
40104784;f;352
40104784;t;13
40108986;f;365
40110758;f;222
40110758;t;143
40124858;f;313
40124858;t;52
40128654;f;365
40128680;f;274
40128680;t;91
40131459;f;365
40133221;f;365
40136952;f;365
40139858;f;277
40139858;t;88
40146465;f;365
40150321;f;365
40151719;f;333
40151719;t;32
40153213;f;365
40153695;f;365
40153755;f;365
40154246;f;365
40156727;f;365
40169757;f;334
40169757;t;31
40170380;f;365
40170864;f;365
40171341;f;365
40173123;f;122
40173123;t;243
40173191;f;365
40174261;f;365
40176880;f;365
40191258;f;238
40191258;t;127
40191787;f;365
40195109;f;188
40195109;t;177
40196568;f;35
40196568;t;330
40205667;f;365
40213477;f;365
40215692;f;365
40221875;f;365
40222708;f;310
40222708;t;55
40225175;f;224
40225175;t;141
40231867;f;57
40231867;t;308
40245488;f;290
40245488;t;75
40247038;f;365
40248757;f;365
40249718;f;365
40253380;f;365
40256846;f;365
40273013;f;365
40273382;f;365
40274103;f;365
40274344;f;365
40274687;f;365
40289596;f;365
40295438;f;365
40296030;f;78
40296030;t;287
40298927;f;365
40301457;f;277
40301457;t;88
40304624;f;266
40304624;t;99
40306458;f;356
40306458;t;9
40308957;f;365
40315789;f;365
40317269;f;188
40317269;t;177
40324589;f;340
40324589;t;25
40334556;f;365
40335193;f;365
40335248;f;220
40335248;t;145
40338621;f;365
40338660;f;365
40338798;f;365
40341005;f;365
40343136;f;365
40344128;f;205
40344128;t;160
40349141;f;201
40349141;t;164
40362079;f;365
40362812;f;217
40362812;t;148
40363985;f;254
40363985;t;111
40364567;f;180
40364567;t;185
40364753;f;365
40367212;f;63
40367212;t;302
40367387;f;365
40368512;f;9
40368512;t;356
40372670;f;334
40372670;t;31
40381500;f;365
40385344;f;2
40385344;t;363
40386173;f;195
40386173;t;170
40386658;f;365
40388741;f;365
40394522;f;365
40395562;f;283
40395562;t;82
40399198;f;365
40399831;f;365
40400288;f;275
40400288;t;90
40411250;f;365
40424114;f;65
40424114;t;300
40427232;f;365
40427718;f;365
40428175;f;286
40428175;t;79
40438052;f;13
40438052;t;352
40443681;f;365
40445837;f;365
40446168;f;200
40446168;t;165
40448857;f;365
40458918;f;365
40461456;f;5
40461456;t;360
40461499;f;2
40461499;t;363
40461509;f;365
40461558;f;2
40461558;t;363
40461636;f;4
40461636;t;361
40461718;f;2
40461718;t;363
40461904;f;365
40462091;f;13
40462091;t;352
40462394;f;365
40464691;f;266
40464691;t;99
40465053;f;365
40465616;f;266
40465616;t;99
40466351;f;365
40476083;f;282
40476083;t;83
40479293;f;184
40479293;t;181
40479628;f;365
40482689;f;365
40484832;f;303
40484832;t;62
40486425;f;241
40486425;t;124
40495467;f;365
40496830;f;365
40497454;f;365
40497710;f;200
40497710;t;165
40498677;f;365
40502583;f;365
40502734;f;227
40502734;t;138
40503997;f;365
40504808;f;365
40504820;f;365
40505395;f;365
40505775;f;365
40508791;f;365
40517714;f;365
40518881;f;364
40518881;t;1
40523898;f;365
40524374;f;365
40525171;f;365
40530952;f;365
40534368;f;365
40535815;f;365
40543045;f;220
40543045;t;145
40547032;f;363
40547032;t;2
40547424;f;365
40550357;f;258
40550357;t;107
40552558;f;125
40552558;t;240
40553422;f;257
40553422;t;108
40554137;f;365
40554602;f;365
40559714;f;365
40563928;f;2
40563928;t;363
40564784;f;365
40572114;f;362
40572114;t;3
40573531;f;365
40574925;f;365
40574941;f;365
40578050;f;365
40582919;f;365
40585053;f;365
40591528;f;365
40591767;f;356
40591767;t;9
40592220;f;365
40606347;f;365
40606682;f;365
40608033;f;365
40608150;f;365
40611323;f;365
40611589;f;365
40612285;f;365
40612983;f;365
40614744;f;364
40614744;t;1
40625996;f;158
40625996;t;207
40626087;f;365
40626325;f;116
40626325;t;249
40626655;f;365
40628977;f;365
40629039;f;335
40629039;t;30
40630805;f;275
40630805;t;90
40630889;f;163
40630889;t;202
40630922;f;351
40630922;t;14
40631096;f;357
40631096;t;8
40631638;f;274
40631638;t;91
40632523;f;365
40635712;f;145
40635712;t;220
40645186;f;365
40646054;f;342
40646054;t;23
40646070;f;365
40647900;f;277
40647900;t;88
40649791;f;365
40651432;f;365
40651552;f;365
40651985;f;350
40651985;t;15
40654765;f;365
40655200;f;277
40655200;t;88
40655209;f;365
40664728;f;2
40664728;t;363
40665184;f;365
40665199;f;293
40665199;t;72
40666879;f;186
40666879;t;179
40667734;f;276
40667734;t;89
40668309;f;365
40671860;f;365
40674089;f;358
40674089;t;7
40685816;f;287
40685816;t;78
40686790;f;365
40688065;f;365
40688292;f;186
40688292;t;179
40699535;f;365
40700663;f;365
40701237;f;363
40701237;t;2
40703520;f;365
40715664;f;365
40716335;f;352
40716335;t;13
40717994;f;131
40717994;t;234
40720428;f;206
40720428;t;159
40723343;f;278
40723343;t;87
40726409;f;365
40726608;f;365
40728654;f;365
40728824;f;276
40728824;t;89
40742740;f;365
40745821;f;360
40745821;t;5
40747094;f;365
40756989;f;352
40756989;t;13
40757342;f;365
40765430;f;187
40765430;t;178
40766176;f;365
40767327;f;365
40778548;f;365
40780533;f;276
40780533;t;89
40790608;f;365
40790966;f;327
40790966;t;38
40792169;f;113
40792169;t;252
40796802;f;365
40798934;f;365
40810362;t;365
40815112;f;16
40815112;t;349
40815993;f;365
40822137;f;275
40822137;t;90
40827293;f;365
40829007;f;365
40829652;f;187
40829652;t;178
40830384;f;365
40830400;f;365
40831982;f;365
40832633;f;363
40832633;t;2
40832877;f;245
40832877;t;120
40833312;f;23
40833312;t;342
40836699;f;365
40838121;f;365
40839170;f;365
40849109;f;232
40849109;t;133
40854460;f;365
40855227;f;365
40855896;f;365
40861880;f;365
40878830;f;348
40878830;t;17
40890227;f;365
40890681;f;275
40890681;t;90
40894273;f;356
40894273;t;9
40894292;f;365
40894388;f;365
40894941;f;365
40902563;f;365
40906673;f;203
40906673;t;162
40906962;f;267
40906962;t;98
40910101;f;337
40910101;t;28
40911152;f;365
40914360;f;347
40914360;t;18
40915515;f;277
40915515;t;88
40918897;f;365
40919001;f;365
40923195;f;365
40931582;f;365
40934039;f;365
40934123;f;185
40934123;t;180
40935962;f;365
40938523;f;365
40947296;f;365
40960069;f;365
40966273;f;365
40968524;f;365
40968876;f;349
40968876;t;16
40979243;f;185
40979243;t;180
40983405;f;365
40985735;f;361
40985735;t;4
40988316;f;365
40995518;f;365
40997745;f;365
40999443;f;365
41003140;f;275
41003140;t;90
41007386;f;365
41019726;f;365
41021432;f;365
41029155;f;301
41029155;t;64
41039031;f;151
41039031;t;214
41045129;f;365
41055652;f;365
41078518;f;365
41094528;f;365
41097115;f;365
41097860;f;365
41099512;f;365
41109225;f;365
41109635;f;266
41109635;t;99
41120742;f;365
41123984;f;365
41129142;f;360
41129142;t;5
41141392;f;363
41141392;t;2
41150601;f;278
41150601;t;87
41151206;f;365
41155730;f;315
41155730;t;50
41165024;f;365
41165837;f;365
41166531;f;365
41174667;f;365
41177153;f;364
41177153;t;1
41178657;f;259
41178657;t;106
41186155;f;365
41186307;f;365
41188151;f;365
41204503;f;331
41204503;t;34
41204537;f;365
41207441;f;365
41207465;f;331
41207465;t;34
41208808;f;234
41208808;t;131
41212127;f;365
41225847;f;365
41226558;f;365
41228964;f;365
41231131;f;365
41236056;f;365
41236334;f;365
41236669;f;354
41236669;t;11
41248598;f;201
41248598;t;164
41254660;f;282
41254660;t;83
41258369;f;365
41259974;f;286
41259974;t;79
41262561;f;275
41262561;t;90
41283335;f;334
41283335;t;31
41284919;f;365
41288907;f;365
41316581;f;365
41317137;f;295
41317137;t;70
41317431;f;365
41319122;t;365
41319141;f;164
41319141;t;201
41329384;f;132
41329384;t;233
41331299;f;336
41331299;t;29
41333684;f;365
41334300;f;184
41334300;t;181
41336570;f;365
41339519;f;365
41344247;f;12
41344247;t;353
41345471;f;365
41345920;f;276
41345920;t;89
41351531;f;365
41359398;f;185
41359398;t;180
41360584;t;365
41362721;f;365
41363443;f;118
41363443;t;247
41372790;f;211
41372790;t;154
41389444;f;268
41389444;t;97
41389614;f;362
41389614;t;3
41389826;f;365
41389921;f;271
41389921;t;94
41394232;f;365
41398500;f;275
41398500;t;90
41398653;f;365
41400369;f;365
41401035;f;201
41401035;t;164
41401411;f;365
41401852;f;365
41442089;f;187
41442089;t;178
41448877;f;307
41448877;t;58
41449864;f;365
41452144;f;158
41452144;t;207
41466832;f;99
41466832;t;266
41468333;f;365
41468606;f;19
41468606;t;346
41489970;f;363
41489970;t;2
41490599;f;365
41490838;t;365
41493271;f;365
41499621;f;365
41501560;f;365
41502958;f;365
41513329;f;360
41513329;t;5
41514444;f;365
41514807;f;276
41514807;t;89
41515131;f;309
41515131;t;56
41516918;f;186
41516918;t;179
41516930;f;300
41516930;t;65
41518696;f;365
41522652;f;30
41522652;t;335
41525474;f;365
41526891;f;365
41529465;f;365
41533359;f;365
41547726;f;365
41547957;f;365
41548225;f;138
41548225;t;227
41551571;f;286
41551571;t;79
41578564;f;365
41580810;f;290
41580810;t;75
41603246;f;365
41603564;f;172
41603564;t;193
41605598;f;365
41614055;f;208
41614055;t;157
41614333;f;365
41629703;f;192
41629703;t;173
41657692;f;278
41657692;t;87
41660982;f;303
41660982;t;62
41675018;f;10
41675018;t;355
41675390;f;365
41675745;f;365
41677514;f;339
41677514;t;26
41678717;f;238
41678717;t;127
41679007;f;273
41679007;t;92
41680836;f;41
41680836;t;324
41681293;f;365
41682609;f;365
41682863;f;365
41684150;f;277
41684150;t;88
41684368;f;192
41684368;t;173
41685272;f;365
41688975;t;365
41704191;f;3
41704191;t;362
41707482;f;365
41709087;f;365
41710225;f;365
41710302;f;365
41711535;f;295
41711535;t;70
41712025;f;193
41712025;t;172
41713948;f;365
41728240;f;221
41728240;t;144
41732406;f;365
41736509;f;365
41738322;f;365
41754812;f;115
41754812;t;250
41763717;f;214
41763717;t;151
41768028;f;365
41781053;f;365
41783364;f;30
41783364;t;335
41784606;f;365
41786002;f;365
41793095;f;185
41793095;t;180
41798620;f;365
41817090;f;365
41817477;f;277
41817477;t;88
41824482;f;287
41824482;t;78
41831014;f;239
41831014;t;126
41834259;f;365
41847105;f;365
41855326;f;365
41856941;f;365
41866521;f;365
41868328;f;365
41876905;f;365
41880082;f;365
41880289;f;365
41892702;f;359
41892702;t;6
41892903;f;365
41901567;f;365
41901895;t;365
41905766;f;365
41908124;f;365
41910011;f;4
41910011;t;361
41910678;f;3
41910678;t;362
41910871;f;2
41910871;t;363
41912003;f;19
41912003;t;346
41912143;f;3
41912143;t;362
41920050;f;365
41920777;f;365
41923640;f;365
41926234;f;149
41926234;t;216
41929365;f;275
41929365;t;90
41936070;f;356
41936070;t;9
41942676;f;293
41942676;t;72
41946549;f;365
41947089;f;304
41947089;t;61
